"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Čtverák"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_6"		"A taky jsou ve skleněné vitríně naspodu hromady kufrů, které jsem právě dobalil."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_7"		"Tak já to zase VŠECHNO vybalím. Pokud se nechceš zastavit jindy. Ne?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-arms_Quartero_8"		"Jistěže ne."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head__title_0"		"Drakon's Ire Helm"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_0"		"Takže jen rukavice? Výborně. Nejlepší částí toho setu je přilba, ale s tou bych—"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_1"		"Řekl jsem setu? Proklatě."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_2"		"Ano, ano, tyhle předměty patří do setu. Do nejlepšího setu, jaký vlastním, aby bylo jasno."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_3"		"Zároveň je ten set ale dost podobný tomu, který už jsem ti dal. Doufal jsem proto, že pro něj najdu JINÉHO vlastníka..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_4"		"Jistě, chápu. Tak co kdybys mi vrátil tamten set a–"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_5"		"Proč ti nedám VŠECHNO a pro ostatní mi nezbyde NIC? To má logiku."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_6"		"Asi."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_7"		"Fajn, sundám tuhle bednu a... ne, tuhle ne. Možná tuhle těžkou truhlu... uf! Ne."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-head_Quartero_8"		"Holt to budu muset vážně vybalit všechno znovu..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs__title_0"		"Drakon's Ire Tassets"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_0"		"Víš ty co? Taky bych tě mohl odmítnout. Co by se asi tak mohlo stát?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_1"		"Tady ho máš. Moje velké NE."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_2"		"NEDÁM ti tyhle... AÁÁÁÁÁÁÁÁ, MOJE KOSTI!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_3"		"Dobře, dobře, tady máš ty nevyčíslitelně drahé násteheníky. Jsou už jenom tvoje."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-legs_Quartero_4"		"Doufám, že jsi na sebe patřičně pyšný."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders__title_0"		"Drakon's Ire Pauldrons"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_0"		"Čím dál tím víc mi NĚKOHO připomínáš."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_1"		"Dobrého člověka? Ne. Pěkného hajzla, který neví, kdy přestat."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_2"		"Někoho, kdo nezná slovo „slušnost“. Někoho, kdo je ochotný probudit cizího člověka ve tři ráno, jen aby z něj vydyndal pitomé nárameníky."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_3"		"Ne, to beru zpátky. Ty nárameníky jsou znamenité. A už jsem je konečně našel. Tady máš."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_4"		"Každopádně, připomínáš mi..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-shoulders_Quartero_5"		"Abych pravdu řekl, připomínáš mi mě samotného."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back__title_0"		"Drakon's Ire Banners"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_0"		"Připomínáš mi mě, ještě než jsem byl proklet."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_1"		"Vlastně ještě než se ze mě stal zásobovač. Když jsem byl mladý zlodějíček na nebezpečných ulicích Claddu. A že to byly ale nebezpečné ulice."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_2"		"Na poměry luxusního přístavního města, pochopitelně. Jakmile v pět zavřela cukrárna, člověk si musel dávat pozor."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_3"		"Tehdy jsem dělal s klukama z ulice luceren, a věř mi, že jsme byli rychlí."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_4"		"Svícny, náhrdelníky, tabatěrky... když to nebylo přibité, ukradli jsme to. A když to BYLO přibité, vzali jsme na to Petra Kladiváře."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-back_Quartero_5"		"Ha, tady je máme. Prapory Drakonova vzteku. Byly pod těmi strašně těžkými kufry. Proč je to vždycky to poslední místo, kam se člověk podívá..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon__title_0"		"Drakon's Ire Lance"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_0"		"Chytili mě tehdá jenom jednou. Když jsem vykrádal dům tak rychle, že jsem si nevšiml čerstvě nalakované podlahy a rozbil si hlavu o dekorativní zvon."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_1"		"Vzbudil jsem celý dům a pán na mě nechal vypsat odměnu. A víš, co jsem udělal?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_2"		"Ve tři hodiny ráno jsem se vloupal do STEJNÉHO domu a ukradl tu odměnu!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_3"		"Podobně jako ty teď. Jenom bereš, bereš a bereš. Je to zvláštní zažít z druhé strany, ale něco ti musím jako zloděj zloději říct: máš můj respekt."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_4"		"Vezmi si to. Vezmi si všechno. Vezmi si i to kopí. Trvám na tom!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-04-weapon_Quartero_5"		"Tak zase někdy na shledanou... můj drahý hrdino."
	"DOTA_VisualNovel_seasonal_winter_2025_Actor_Quartero"		"Čtverák"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-01"		"Nether Beetle"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-02"		"Molten Monarch"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-03"		"Ember Enforcer"
	"DOTA_VisualNovel_seasonal_winter_2025_Heading_itemset-04"		"Gilded Tyrant"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01__title_0"		"Nether Grubs"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_0"		"Hrdino! Jsi ZPĚT! A vypadáš PŘÍŠERNĚ! Ha, ha. Ideální!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_1"		"Jen se podívej na ty hadry, co máš na sobě! Tak šup, pojď ke mně!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_2"		"Vsadil bych se, že máš zálusk na čerstvou várku Čtverákových nikde jinde neviděných setů. V tom případě... máš štěstí!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_3"		"Stejné podmínky jako minule. Jistě si totiž vzpomínáš na můj tragický příběh."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_4"		"Ten... který jsem ti vyprávěl celý den. Ano? Ne..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_5"		"Možná toho na tebe bylo až příliš najednou."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_6"		"Takže ve zkratce. Jsem prokletý a musím zdarma rozdávat své poklady, jinak zemřu."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_7"		"Bolestivou smrtí."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_8"		"Vidím, že ti padl zrak na můj oběd. Pokud ho chceš jako odměnu, můžu ti ho přenechat."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_9"		"Je to mňamka. Ano, jsem sice kozel a sním všehovšudy cokoli, ale tohle má vážně něco do sebe."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm01_Quartero_10"		"Má to sladkou skořápku, nějaké křupavé kousky a... kovový podtón? A nepochybně je v tom šunka."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02__title_0"		"Nether Horn"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_0"		"Co kdyby sis vyzkoušel tady Roh podsvětí."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_1"		"Ano, ano, ANO. Velmi fešný, řekl bych."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_2"		"Přišel jsem k němu v malé vesnici vysoko v horách, které, věř tomu, nebo ne, vládl PAVOUK."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_3"		"Ale ne nějaký malý pavouček... to by bylo směšné."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_4"		"Tohle byl obří pavouk s královskou korunou na hlavě."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_5"		"A jak už jistě tušíš, váže se k němu příběh plný dobrodružství a ponaučení."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_6"		"O kterém jsem přísahal, že pomlčím."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_7"		"Nicméně jak tě znám, mé vyprávění ti stejně jde jedním uchem dovnitř a druhým ven, takže je to fuk."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm02_Quartero_8"		"Bylo nebylo..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03__title_0"		"Nether Shell"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_0"		"Bylo nebylo... dostal jsi ode mě zdarma tuhle kápi: Krovky podsvětí! Kterou kdysi vlastnil... Pavoučí král!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_1"		"Postavil se tenhle pavouk čelem osudu a stal se králem? To by byl vskutku inspirativní příběh."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_2"		"Ale tak to nebylo. Tenhle líný král se STAL pavoukem."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_3"		"Jak? Inu, někteří vesničané tvrdili, že krále KOUSL pavouk."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_4"		"Jiní zase tvrdili, že ho kousla čarodějnice, A PROTO se z něj stal pavouk. Na to jsem opáčil, jestli to teda byla nějaká čarodějnice-pavoučice."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_5"		"Prý ne, prý to byla obyčejná čarodějnice. A já na to, že to nedává smysl, a oni, že to je vtipné, my nevěděli, že jste expert na čarodějnice. A mně došlo, že jsem si zadělal na problémy."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm03_Quartero_6"		"A pak hlavní z vesničanů řekl, že když někoho čarodějnice promění v žábu, tak to z ní taky nedělá čarodějnici-žábu. A já musel uznat, že na tom něco je a očividně nad tím dlouho přemýšleli."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04__title_0"		"Nether Bracers"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_0"		"Ach. Nátepníky podsvětí! Jen se podívej na detaily těch ostnů. To je čelist skutečného brouka. Jde to poznat podle odrazu světla. Sleduj, jak se třpytí."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_1"		"Každopádně. Když jsem utíkal před vesničany, na koho myslíš, že jsem narazil? Na krále!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_2"		"A tak mě napadlo, proč se ho rovnou nezeptat, jak se stal pavoukem. Chceš to vědět? Čarodějnice ho NEKOUSLA, ale „jenom“ PROKLELA."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_3"		"Záhada vyřešena. Co je však důležitější, král trpěl na HRABIVOST."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_4"		"Miloval zbroje, brnění a vybavení. VÍC NEŽ COKOLI. Utratil veškeré bohatství říše za nestydatě drahé sety. A teď, kvůli kletbě od čarodějnice, nemohl ANI JEDEN z nich nosit."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_5"		"Jak tragické, pomyslel jsem si."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm04_Quartero_6"		"Ale zároveň mě napadlo... že to je příležitost pro mě."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05__title_0"		"Nether Wand 1"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_0"		"Na, zkus si v ruce tuhle Hůl podsvětí. Cítíš, jak je vyvážená? To je diagonálně prokládaná krunýřová ocel."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_1"		"Král řekl, že si můžu nechat celý set, a že dokonce přihodí i hole, pokud se vydám k fontáně Babrasby a přinesu mu kouzelný elixír. Což neznělo obtížně..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_2"		"... dokud nevyndal mapu."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_3"		"Fontána byla v hrobce, ta hrobka byla uprostřed džungle kanibalů a ta džungle byla v nějaké bohem zapomenuté díře zvané Hadí ostrov a... to prostě nešlo."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_4"		"Podívej se na tyhle ruce, hrdino. Podívej se na tyhle heboučké ruce. Kobky v džunglích zkrátka nedělám."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_5"		"Dostal jsem lepší nápad. Ta čarodějnice, která krále proklela, žila asi pět minut cesty od hradu."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_6"		"Viděl jsi někdy čarodějnici? Většinou jim je dvě stě let a jsou jako věchýtek. Rozhodl jsem se tedy, že najdu tuhle čarodějnici..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm05_Quartero_7"		"... a seznámím ji s Bicákem a Tricákem."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06__title_0"		"Nether Wand 2"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_0"		"A tady je druhá Hůl podsvětí. Jsem rád, že si bereš obě, ten set je nejlepší pohromadě."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_1"		"Nebylo snadné je propašovat z Pohřbených království. Alespoň ne od té doby, co– Ale to je jiný příběh."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_2"		"Kde jsem to skončil v aktuálním příběhu? Ach ano, chtěl jsem najít čarodějnici, dát jí pěstí a zrušit kletbu."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_3"		"Plán to nebyl špatný. Jenže čarodějnice mě nechtěla pustit do své chýše."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_4"		"Co jsem udělal?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_5"		"Hmm. Musím se rozpomenout. Já... vrátil jsem se ZPĚT do vesnice a v hospodě zaplatil několik rund pro tamní očité svědky."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_6"		"Ano. A ZATÍMCO jsem tam byl... a tomu nebudeš věřit... někdo zapálil čarodějčinu chýši."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set01_itm06_Quartero_7"		"Kletba byla rázem zrušena."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01__title_0"		"Molten Maw"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_0"		"Ach, Roztavený chřtán. Předkloň se, nasadím ti ho."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_1"		"Uf! To je TÍHA!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_2"		"Jak to vidíš? Respektive, vidíš mě vůbec skrz ty průzory?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_3"		"Podle mě vypadáš OPRAVDU zlověstně. Nedokážu určit, jak se uvnitř tváříš, ale zvenčí vypadáš děsivě."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_4"		"A aby bylo jasno i z právního hlediska, musím ještě dodat něco k tomu, jak čarodějčina chýše shořela, zatímco já byl někde jinde s nespočtem svědků."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_5"		"Nemyslím si, že ta čarodějnice je MRTVÁ. Ha, ha, ani nápad, hrdino. Z toho bys mě nemohl obvinit. To by byla vražda."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_6"		"Ne, já si myslím, že zrušila kletbu, přestěhovala se do jiného města a změnila si jméno."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm01_Quartero_7"		"Vlastně jsem si téměř jistý, že se to takhle stalo. A řekl jsem to i strážníkům."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02__title_0"		"Molten Maulers"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_0"		"Tak jako tak, poté jsem se vrátil ke králi a našel ho v podobě člověka! Mrtvého člověka."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_1"		"Řekl bych, že se to seběhlo takhle. Král proměněný zpět v člověka s radostí vyrazil do zbrojnice a začal si zkoušet všechny své drahocenné zbroje, načež čarodějnice na chvíli VSTALA Z MRTVÝCH, král se proměnil v pavouka a pak zase v člověka."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_2"		"A když se tvoje tělo náhle změní z LIDSKÉHO na PAVOUČÍ a pak zase nazpátek, zatímco na sobě máš ocelovou zbroj... mno, ušetřím tě podrobností."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_3"		"Jednoduše řečeno okamžitě zemřel."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_4"		"Pokud bys ale CHTĚL podrobnosti, tak to bylo asi tak, že se králi roztříštily všechny obratle, jeho orgány se mu nahrnuly do krku a on se jimi zadusil."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_5"		"A překvapivě to nebylo okamžité a trvalo to alespoň několik minut."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm02_Quartero_6"		"Jo a jak jsem říkal, že ta čarodějnice VSTALA Z MRTVÝCH? Heh, tím jsem samozřejmě myslel... že... ty Roztavené pařáty na tobě vypadají fantasticky!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03__title_0"		"Molten Mantle"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_0"		"Král byl nicméně mrtev. Na rozdíl od čarodějnice, která si nejspíš někde užívá zaslouženého odpočinku."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_1"		"Mimochodem, tahle Roztavená křídla na sobě měl král v posledních okamžicích života. Nechceš si je vyzkoušet?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_2"		"Uf! A je to! Jako ulitá."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_3"		"Možná uvnitř najdeš ještě pár kousků krále, ale ty si můžeš nechat. S vesničany jsme sesbírali dost k tomu, abychom ho pohřbili."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_4"		"Podstatné je, že technicky vzato jsem krále zbavil kletby a dohoda je dohoda."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_5"		"Takže jsem si, jak bylo domluveno, mohl vzít jeden z jeho setů."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_6"		"Přirozeně jsem si vybral set Brouk podsvětí. Jenže se mi zamlouval i set Roztavený regent, a tak mě napadlo vzít OBA, s tím, že si je vyzkoušíš, a ten, který se ti nebude líbit, zase vrátím."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_7"		"To mi ale vnuklo jiný nápad. Ukrást VŠECHNO. Což by mi bývalo vyšlo, kdyby se při rozbíjení třetí vitríny neobjevili hlídači."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_8"		"Teď si určitě říkáš, že tohle není ani zdaleka příběh se ŠŤASTNÝM koncem, jelikož všichni účastníci jsou buď mrtví, nebo nezvěstní."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set02_itm03_Quartero_9"		"Ale podívej se na to z téhle stránky. Ty máš teď dva parádní sety a můžeš s nimi žít šťastně až navěky! Konec."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01__title_0"		"Ember Mane"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_0"		"No jistě, taky tu mám Žhnoucího zabijáka! Rychle, zkus si ho!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_1"		"Ano, jsem si vědom, že vypadá, jako kdyby hořel. To proto, že opravdu hoří."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_2"		"Ale většina tepla vyzařuje ven, takže až si ho nasadíš, nejhorší popáleniny budeš mít za sebou."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_3"		"K tomuhle setu se navíc váže vtipný příběh. Přišel jsem k němu, když jsem se snažil z Ultimyrské akademie získat jiný set!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_4"		"Tehdejší plán byl vmísit se mezi ostatní přestrojený za profesora. „Vítejte na hodině! Vy tam! Přečtěte si tuhle knihu! Za jedna!“ Měl jsem to v malíku."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_5"		"Akorát jsem nepočítal s tím, že na chodbě bude Klenot neoklamatelného, který každému vidí až do duše a zmerčí i sebemenší flíček nekalých úmyslů."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm01_Quartero_6"		"A moje duše musela být temná jako půlnoc, protože než jsem vůbec stihl pronést jednu z naučených profesorských frází, už jsem byl v univerzitním žaláři."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02__title_0"		"Ember Armor"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_0"		"Pojď, nasadíme ti tohle brnění."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_1"		"Páni, to se ale pronese."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_2"		"Musíš se v tom péct jako kuře... Kdyby to už nebylo k vydržení, dej mi znamení."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_3"		"Ale zpátky k žaláři. Nelíbilo se mi v něm."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_4"		"Nelíbila se mi moje cela. Nelíbily se mi krysy, postel, ba ani záchod vedle postele."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_5"		"Ale co se mi nelíbilo úplně nejvíc, byl Dodrick, tamní žalářník."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_6"		"A jistě, chápu, že žalář nemá být hotel a nejsem z cukru, ale stačila by alespoň DEKA, která by mě v noci hřála."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_7"		"Pravda, jednu deku jsem měl, ale dvě by byly lepší a v prádelníku jich byla celá hromada."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_8"		"Nebo to jídlo. Jedna miska šlichty denně. Je snad tak těžké dopřát vězňům tři jídla denně?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm02_Quartero_9"		"Vypadalo to, jako kdyby se Dodrick ze všech sil snažil udělat ze žaláře co nejnepříjemnější místo."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03__title_0"		"Ember Sigil"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_0"		"Podívej se na ten zářící symbol na zadním dílu brnění."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_1"		"Je to zvláštní, ale když se na něj dívám... naplňuje mě..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_2"		"Safra, jak je to slovo?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_3"		"Ano, beznaděj! Když se dívám na ten symbol, naplňuje mě beznaděj."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_4"		"Raději odvrátím zrak."
